"Change of possession, USMMA ball on USMMA35, 1st and 10.
                                                        
4th and 18 at MARITIME48,"J. Gagliardi punt 42 yards to the USMMA10, Joe Vitelli return 5 yards to the USMMA15 (C. Conelley), PENALTY USMMA illegal block (James Early) 8 yards to the USMMA7, 1st and 10, USMMA ball on USMMA7."
Total,"6 plays , 23 yards Time of Possession: 2:13"
Merchant Marine at 04:51
1st and 10 at USMMA07,MERCHANT MARINE drive start at 04:51.
1st and 10 at USMMA07,"Matt Strong rush for 21 yards to the USMMA28, 1ST DOWN USMMA (J. Lynn;L. Bailey)."
1st and 10 at USMMA28,"Krystian Abbott pass complete to Brian McGovern for 14 yards to the USMMA42, 1ST DOWN USMMA, out-of-bounds (J. Snuffer)."
1st and 10 at USMMA42,"Timeout Maritime (N.Y.), clock 04:19."
1st and 10 at USMMA42,Alec Kiernan rush for 3 yards to the USMMA45 (J. Corsfield;J. Lupardo).
2nd and 7 at USMMA45,Krystian Abbott sacked for loss of 3 yards to the USMMA42 (S. Escaldi).
3rd and 10 at USMMA42,Krystian Abbott rush for no gain to the USMMA42 (J. Lupardo).
4th and 10 at USMMA42,"Jack Ruark punt 39 yards to the MARITIME19, downed, PENALTY MARITIME HOLD (I. Shamoun) 10 yards to the MARITIME9, 1st and 10, MARITIME ball on MARITIME9."
Total,"5 plays , 35 yards Time of Possession: 2:15"
Maritime (N.Y.) at 04:19
1st and 10 at MARITIME09,"Change of possession, MARITIME ball on MARITIME9, 1st and 10."
Total,"0 plays , 0 yards Time of Possession: 0:00"
Maritime (N.Y.) at 02:36
1st and 10 at MARITIME09,MARITIME (N.Y.) drive start at 02:36.
1st and 10 at MARITIME09,C. Schiavone rush for no gain to the MARITIME9 (Greg Royal;Reno Dubreuil).
2nd and 10 at MARITIME09,M. Varela pass incomplete to C. Judge.
3rd and 10 at MARITIME09,"M. Varela rush for 4 yards to the MARITIME13, fumble forced by Eric Davidson, fumble by M. Varela recovered by USMMA Colton Ray at MARITIME13."
Total,"3 plays , 4 yards Time of Possession: 0:45"
Merchant Marine at 01:51
1st and 10 at MARITIME13,MERCHANT MARINE drive start at 01:51.
1st and 10 at MARITIME13,James Early rush for 3 yards to the MARITIME10 (F. Vano).
2nd and 7 at MARITIME10,James Early rush for 3 yards to the MARITIME7 (J. Corsfield;D. Hanley).
3rd and 4 at MARITIME07,Krystian Abbott pass incomplete to Joe Vitelli (L. Bailey).
4th and 4 at MARITIME07,"Gavin Gartner field goal attempt from 24 GOOD, clock 00:47."
1st and GOAL at USMMA35,"Gavin Gartner kickoff 56 yards to the MARITIME9, W. Patsakos return 8 yards to the MARITIME17 (Brian McGovern;Kyle Goolsby)."
Total,"4 plays , 6 yards Time of Possession: 1:04"
Maritime (N.Y.) at 00:40
1st and 10 at MARITIME17,MARITIME (N.Y.) drive start at 00:40.
1st and 10 at MARITIME17,M. Varela pass incomplete to A. Geni (Eric Davidson).
2nd and 10 at MARITIME17,M. Varela pass complete to C. Judge for 6 yards to the MARITIME23.
3rd and 4 at MARITIME23,"Timeout Maritime (N.Y.), clock 00:24."
3rd and 4 at MARITIME23,"M. Varela pass intercepted by Xavier Coleman at the MARITIME37, Xavier Coleman return 0 yards to the MARITIME37."
