"DEAN ball on DEAN35, clock 15:00."
2nd and GOAL at MARITIME05,"Errol Breaux rush for 5 yards to the MARITIME00, TOUCHDOWN, clock 13:23."
1st and GOAL at MARITIME03,Jacob Bisson kick attempt good.
1st and 10 at DEAN35,"Jacob Bisson kickoff 38 yards to the MARITIME27, S. Hart return 11 yards to the MARITIME38 (Desmond Dias)."
Total,"4 plays , 49 yards Time of Possession: 01:31"
Maritime (N.Y.) at 13:19
1st and 10 at MARITIME38,Maritime (N.Y.) drive start at 13:19.
1st and 10 at MARITIME38,H. Williamson rush for 2 yards to the MARITIME40 (Tyzohn Poole; Wadell Alceus).
2nd and 8 at MARITIME40,H. Williamson rush for 2 yards to the MARITIME42 (Ahmeir Funderbu).
3rd and 6 at MARITIME42,"R. Wheeler rush for 13 yards to the DEAN45 (Gene Baisden, J)."
1st and 10 at DEAN45,R. Wheeler rush for 14 yards to the DEAN31 (Ahmeir Funderbu; Terrell Watts).
1st and 10 at DEAN31,C. Schiavone rush for 2 yards to the DEAN29 (Tyzohn Poole; Wadell Alceus).
2nd and 8 at DEAN29,"R. Wheeler pass incomplete, PENALTY MARITIME intentional grounding (R. Wheeler) 10 yards to the DEAN39."
3rd and 18 at DEAN39,R. Wheeler rush for 11 yards to the DEAN28 (Shannon Moxey).
4th and 7 at DEAN28,R. Wheeler pass incomplete.
Total,"8 plays , 34 yards Time of Possession: 04:22"
Dean at 08:57
1st and 10 at DEAN28,Dean drive start at 08:57.
1st and 10 at DEAN28,"Terrell Watts rush for loss of 4 yards to the DEAN24, fumble by Terrell Watts recovered by DEAN Terrell Watts at DEAN24 (J. Lupardo)."
2nd and 14 at DEAN24,Terrell Watts pass complete to Errol Breaux for 12 yards to the DEAN36 (T. Trapani).
3rd and 2 at DEAN36,Quintus Reid rush for 5 yards to the DEAN41 (J. Corsfield).
1st and 10 at DEAN41,"Terrell Watts pass incomplete to Errol Breaux, dropped pass."
2nd and 10 at DEAN41,Terrell Watts pass complete to Michael Bethune for 29 yards to the MARITIME30 (J. Snuffer).
1st and 10 at MARITIME30,Saquan Kelly rush for 12 yards to the MARITIME18 (J. Corsfield).
1st and 10 at MARITIME18,"Terrell Watts pass complete to Ki'sean Bullard for 18 yards to the MARITIME00, TOUCHDOWN, clock 06:13."
1st and GOAL at MARITIME03,Jacob Bisson kick attempt good.
