BU wins the toss and defer. OSU will receive and defend the east
BU ball on BU35.
"Sedwick,Jay kickoff 59 yards to the OSU6, Brown, LD return 14 yards to the OSU20 (Slinker,Trystan)."
Oklahoma State at 15:00
2nd and 11 at BU12,"Brewer,Charlie pass complete to Lovett,John for 3 yards to the BU15 (Ogbongbemiga, A)."
""
3rd and 8 at BU15,"Start of 2nd quarter, clock 15:00."
3rd and 8 at BU15,"Hasty,JaMycal rush for 17 yards to the BU32, 1ST DOWN BU (Williams, R.;Sterling, Tre)."
1st and 10 at BU32,"Brewer,Charlie pass incomplete to Mims,Denzel (Green, A.J.)."
2nd and 10 at BU32,"Fleeks,Josh rush for 8 yards to the BU40 (Rodriguez, M.)."
3rd and 2 at BU40,"Brewer,Charlie rush for 6 yards to the BU46, out-of-bounds, PENALTY BU holding (Bedier,Blake) 10 yards to the BU30, NO PLAY."
3rd and 12 at BU30,"Timeout Baylor, clock 13:02."
3rd and 12 at BU30,"Brewer,Charlie sacked for loss of 2 yards to the BU28 (Jernigan,Jayden)."
4th and 14 at BU28,"Power,Issac punt 31 yards to the OSU41, fair catch by Stoner, Dillon."
Total,"6 plays , 15 yards Time of Possession: 4:08"
Oklahoma State at 12:16
1st and 10 at OSU41,OKLAHOMA STATE drive start at 12:16.
1st and 10 at OSU41,"Sanders,Spencer pass incomplete to Wallace, Tylan."
2nd and 10 at OSU41,"Sanders,Spencer pass complete to Wallace, Tylan for 6 yards to the OSU47, out-of-bounds (Houston,Jameson)."
3rd and 4 at OSU47,"Hubbard, Chuba rush for 3 yards to the 50 yardline (Morgan,C.)."
4th and 1 at OSU50,"Hubbard, Chuba rush for 1 yard to the BU49 (Miller,Chris), PENALTY OSU holding (Jenkins, Teven) 10 yards to the OSU40, NO PLAY."
4th and 11 at OSU40,"Hutton, Tom punt 47 yards to the BU13, fair catch by Sneed,R.J.."
Total,"3 plays , -1 yards Time of Possession: 1:34"
Baylor at 10:42
1st and 10 at BU13,BAYLOR drive start at 10:42.
1st and 10 at BU13,"Lovett,John rush for loss of 1 yard to the BU12 (Henry, Kevin)."
2nd and 11 at BU12,"Brewer,Charlie rush for 21 yards to the BU33, 1ST DOWN BU."
1st and 10 at BU33,"Brewer,Charlie rush for loss of 7 yards to the BU26, fumble by Brewer,Charlie recovered by BU Brewer,Charlie at BU22."
2nd and 21 at BU22,PENALTY BU delay of game 5 yards to the BU17.
2nd and 26 at BU17,"Brewer,Charlie pass complete to Hasty,JaMycal for 1 yard to the BU18 (Ogbongbemiga, A)."
3rd and 25 at BU18,"Brewer,Charlie sacked for loss of 11 yards to the BU7 (Scott, Mike)."
4th and 36 at BU07,"Power,Issac punt 39 yards to the BU46, fair catch by Stoner, Dillon."
Total,"5 plays , -6 yards Time of Possession: 3:56"
Oklahoma State at 06:46
1st and 10 at BU46,OKLAHOMA STATE drive start at 06:46.
1st and 10 at BU46,"Sanders,Spencer pass complete to Wallace, Tylan for 11 yards to the BU35, 1ST DOWN OSU (Bernard,Terrel)."
1st and 10 at BU35,"Hubbard, Chuba rush for 3 yards to the BU32 (Roy,Bravvion)."
2nd and 7 at BU32,"Sanders,Spencer rush for 6 yards to the BU26 (Miller,Chris)."
3rd and 1 at BU26,"Hubbard, Chuba rush for 1 yard to the BU25, 1ST DOWN OSU (Williams,Jordan;Zouzoua,Niadre)."
1st and 10 at BU25,"Sanders,Spencer pass incomplete to Wallace, Tylan (Houston,Jameson), PENALTY BU personal foul (Miller,Chris) 13 yards to the BU12, 1ST DOWN OSU, NO PLAY.
                                                    
                                                                #3 Miller is ejected for targeting"
1st and 10 at BU12,"Sanders,Spencer rush for 2 yards to the BU10 (Lynch,James)."
2nd and 8 at BU10,"Sanders,Spencer pass incomplete to McCray, Jordan, PENALTY BU pass interference (Barnes,Kalon) 8 yards to the BU2, 1ST DOWN OSU, NO PLAY."
1st and GOAL at BU02,"Sanders,Spencer pass incomplete to Wallace, Tylan (Houston,Jameson)."
2nd and GOAL at BU02,"Hubbard, Chuba rush for 2 yards to the BU0, TOUCHDOWN, clock 04:15."
1st and GOAL at BU03,"Ammendola, Matt kick attempt good."
1st and GOAL at OSU35,"McClure, Jake kickoff 65 yards to the BU0, touchback."
Total,"7 plays , 46 yards Time of Possession: 2:31"
Baylor at 04:15
1st and 10 at BU25,BAYLOR drive start at 04:15.
1st and 10 at BU25,"Hasty,JaMycal rush for 2 yards to the BU27 (Rodriguez, M.)."
2nd and 8 at BU27,"Brewer,Charlie pass complete to Hasty,JaMycal for 63 yards to the OSU10, 1ST DOWN BU, PENALTY BU holding (Platt,Chris) 10 yards to the OSU20."
1st and GOAL at OSU20,1st and 10.
1st and 10 at OSU20,"Lovett,John rush for 15 yards to the OSU5, 1ST DOWN BU (Harvell-Peel, K)."
1st and GOAL at OSU05,"Lovett,John rush for loss of 2 yards to the OSU7 (Harper, Thomas)."
2nd and GOAL at OSU07,"Brewer,Charlie sacked for loss of 4 yards to the OSU11 (Harper, Devin)."
3rd and GOAL at OSU11,"Timeout Baylor, clock 01:40."
3rd and GOAL at OSU11,"Timeout Baylor, clock 01:40."
3rd and GOAL at OSU11,"Brewer,Charlie pass incomplete to Sneed,R.J. (Harvell-Peel, K)."
4th and GOAL at OSU11,"Mayers,John field goal attempt from 28 GOOD, clock 01:32."
1st and GOAL at BU35,"Sedwick,Jay kickoff 61 yards to the OSU4, Brown, LD return 14 yards to the OSU18 (Brown,Zeke)."
Total,"7 plays , 64 yards Time of Possession: 2:43"
Oklahoma State at 01:32
1st and 10 at OSU18,OKLAHOMA STATE drive start at 01:32.
1st and 10 at OSU18,"Sanders,Spencer pass complete to Johnson,Braydon for 8 yards to the OSU26 (Sneed,R.J.)."
2nd and 2 at OSU26,"Sanders,Spencer pass complete to Woods, Jelani for 6 yards to the OSU32, 1ST DOWN OSU, out-of-bounds."
1st and 10 at OSU32,"Sanders,Spencer pass complete to Wolf, Landon for 12 yards to the OSU44, 1ST DOWN OSU (Woods,J.T.)."
1st and 10 at OSU44,"Sanders,Spencer rush for 5 yards to the OSU49, out-of-bounds."
2nd and 5 at OSU49,"Sanders,Spencer pass complete to Woods, Jelani for 10 yards to the BU41, 1ST DOWN OSU (Houston,Jameson)."
1st and 10 at BU41,"Hubbard, Chuba rush for 31 yards to the BU10, 1ST DOWN OSU (Woods,J.T.)."
1st and GOAL at BU10,"Sanders,Spencer pass incomplete to Wallace, Tylan (Barnes,Kalon)."
2nd and GOAL at BU10,"Hubbard, Chuba rush for 3 yards to the BU7 (McVea,Jairon)."
3rd and GOAL at BU07,"Timeout Oklahoma State, clock 00:28."
3rd and GOAL at BU07,"Sanders,Spencer pass intercepted by Barnes,Kalon at the BU0, Barnes,Kalon return 18 yards to the BU18, out-of-bounds."
Total,"9 plays , 75 yards Time of Possession: 1:13"
Baylor at 00:19
1st and 10 at BU18,BAYLOR drive start at 00:19.
1st and 10 at BU18,"Hasty,JaMycal rush for 2 yards to the BU20 (Murray, Cameron)."
2nd and 8 at BU20,"End of half, clock 00:00."
Total,"1 plays , 2 yards Time of Possession: 0:19"
"Start of 3rd quarter, clock 15:00, OSU ball on OSU35."
"McClure, Jake kickoff 65 yards to the BU0, touchback."
Baylor at 15:00
1st and 10 at BU25,BAYLOR drive start at 15:00.
1st and 10 at BU25,"Hasty,JaMycal rush for 7 yards to the BU32 (Rodriguez, M.)."
2nd and 3 at BU32,"Hasty,JaMycal rush for 4 yards to the BU36, 1ST DOWN BU (Harvell-Peel, K)."
1st and 10 at BU36,"Brewer,Charlie rush for 2 yards to the BU38, out-of-bounds."
2nd and 8 at BU38,"Brewer,Charlie pass incomplete to Sneed,R.J. (Evers, Brendon)."
3rd and 8 at BU38,"Brewer,Charlie pass incomplete to Mims,Denzel (Green, A.J.)."
4th and 8 at BU38,"Power,Issac punt 44 yards to the OSU18, Stoner, Dillon return 22 yards to the OSU40 (Platt,Chris)."
